,Index,vote,TS,XGB,Random Forest Regressor,bayes,svr,lars,Linear Regression,lasso,ridge,elastic
438,438,488.6417545619324,489.8565955595565,488.93066,487.0818565441608,490.07779057835313,492.48435469808175,489.9700873395112,489.8355130465637,492.48435469808175,490.0064441220328,491.9092980186022
439,439,489.6491595186224,494.16792865332513,494.4288,491.49640085521537,494.3084812106612,492.48435469808175,494.5553342860673,494.2126329910642,492.48435469808175,494.23485272902576,493.0290685814596
440,440,496.7213346332912,492.641379513818,497.99777,496.806655478031,497.4908663288272,492.48435469808175,496.8762510136528,497.9387843539903,492.48435469808175,497.6773215654917,493.31458922212414
441,441,489.72777028552383,490.8453439325705,490.19754,488.4984916958438,490.20357153526606,492.48435469808175,490.4187698491073,490.3877618428027,492.48435469808175,490.30712015540274,491.9417415147669
442,442,490.71822148975656,490.3588295924939,490.53052,491.2394298211033,490.0710918522497,492.48435469808175,490.1194883722515,490.2948357097275,492.48435469808175,490.1742008993809,491.9141411625992
443,443,490.9832605488254,492.4195100778279,493.60583,493.0974185465948,495.7628982594583,492.48435469808175,495.5036498786312,495.76621570611,492.48435469808175,495.7850080392443,493.0788829852046
444,444,499.2988496199059,493.30003210576615,498.47318,504.9651005710318,497.2459928039742,492.48435469808175,496.729604260762,496.6598527636997,492.48435469808175,497.0801550341885,493.2969659594883
445,445,490.2211414664874,496.1040710948325,493.6121,491.3412491924829,494.4061862572254,492.48435469808175,494.68472578154274,494.7049751894196,492.48435469808175,494.44639610761214,493.0569652444304
446,446,492.9103493804498,493.975631428277,492.66116,493.0044643296213,493.326985943587,492.48435469808175,492.84278764181335,493.1377987067554,492.48435469808175,493.1737277739896,493.0153088724328
447,447,503.38541994383166,502.2898634005864,501.0077,501.5854455054617,500.0319404091801,492.48435469808175,500.2133056447773,500.0515288591874,492.48435469808175,500.0243518229524,493.809939168239
448,448,488.20444638023554,493.267320110629,486.38794,483.5764011901729,490.8407456718908,492.48435469808175,490.8984535973376,490.3270567933576,492.48435469808175,490.6034744926175,492.1776128873023
449,449,489.9147898769916,489.7224812154637,490.01172,489.5039807091884,490.8108694409922,492.48435469808175,490.6916050871687,490.6354434813074,492.48435469808175,490.73388402592025,492.0930178127438
450,450,488.8779552915124,490.158499737228,489.25943,487.4186767832573,490.3406563837802,492.48435469808175,490.2855049097049,489.9395414173789,492.48435469808175,490.17433827680907,492.21726532157584
451,451,489.2535268302122,490.5212863919213,489.6309,487.9380720143404,489.76896656643527,492.48435469808175,490.00302666994565,489.4058829541554,492.48435469808175,489.6180462571365,491.93140174650455
452,452,499.3048070291814,493.149252109979,500.77136,501.39076369068863,497.4504780363402,492.48435469808175,496.8464314984329,497.5201293343346,492.48435469808175,497.5291374579437,493.3068399568159
453,453,490.0490278203088,489.9461766047443,490.44315,489.9154777388948,490.4513905572736,492.48435469808175,490.3085480478203,490.4751260214752,492.48435469808175,490.4778637016169,492.01073185743775
454,454,501.2354007588783,497.1797045894854,500.24463,501.3542763952571,500.05923139609655,492.48435469808175,499.3958944347431,500.1284087248891,492.48435469808175,500.0921482319663,493.6656516876622
455,455,495.17838557040267,494.6788805223573,494.4972,495.8678591520909,493.3890344465895,492.48435469808175,492.8737875512018,493.1271685864791,492.48435469808175,493.1984947564833,493.04115085961325
456,456,491.08422367953625,490.7804242302491,490.47122,492.4793014474663,489.8530169232325,492.48435469808175,490.0367847414479,489.80847530750617,492.48435469808175,489.80868490720206,491.9357054479463
457,457,493.79756199875646,495.7104537751286,492.68796,492.3662417372901,493.1270912562258,492.48435469808175,493.874063862095,493.26043941630417,492.48435469808175,493.1256985756648,492.7058977747485
458,458,492.182073375986,496.5593090423579,490.87836,489.7686418031515,492.9140582963381,492.48435469808175,493.6811585893665,492.7549655356457,492.48435469808175,492.87820131078246,492.6155354257916
459,459,501.5319856535377,503.49936919295385,501.4734,506.23664979366055,500.74883182540185,492.48435469808175,499.92445395932367,501.20188459734703,492.48435469808175,501.0618244208183,493.65260755480574
460,460,492.875067314674,495.9079432106253,492.69833,490.8736098982095,493.1254560678507,492.48435469808175,493.8570780328977,493.0222080284205,492.48435469808175,493.1024838982626,492.6610274828394
461,461,490.0185929743136,489.3354842110378,490.11313,490.6402523171926,490.213482256292,492.48435469808175,490.48296226454926,490.1005117570522,492.48435469808175,490.1741385159223,491.97990675581417
462,462,489.3436216633797,489.0970978917838,489.73837,489.1947619627395,490.0784075395443,492.48435469808175,490.1656089125712,489.769708155093,492.48435469808175,489.9416104849848,492.4662819943141
463,463,490.3673540603984,489.0839126092125,490.5102,491.0037459994939,490.32794164275344,492.48435469808175,490.6967675626582,489.9009825286607,492.48435469808175,490.1890550398952,491.9943180001554
464,464,489.0508351167942,489.64871079716295,489.65683,486.8107844485812,490.0722463958074,492.48435469808175,490.18733613834695,489.92325534214666,492.48435469808175,489.9745753639896,492.4821830729181
465,465,501.6156677318618,497.7679809351853,501.3351,501.625890047488,499.48787470710505,492.48435469808175,499.7390227095847,499.28540317034856,492.48435469808175,499.3962318283466,493.644213151927
466,466,490.62453963027065,489.2891040013774,490.31107,492.0407832926774,490.0982774887929,492.48435469808175,490.206979251298,489.81826389827927,492.48435469808175,489.9441388468357,492.45840891703097
467,467,488.58250404142206,489.7150104894798,488.78708,486.8802228704987,490.0430436370887,492.48435469808175,489.9637782999548,490.13086776934944,492.48435469808175,490.0738999258732,491.8856451364622
468,468,490.46810369075774,494.8480352249949,493.64563,492.34469645120754,494.7839149351245,492.48435469808175,494.1339394958702,494.9750331410511,492.48435469808175,494.8216085056066,493.0464532528978
469,469,491.52804805173054,492.8913003815716,494.72382,492.54680221303767,494.7808280248575,492.48435469808175,495.034031014909,495.0682120010756,492.48435469808175,494.8003965126334,493.0492785226984
470,470,490.3344169231534,490.2886036945884,490.40854,489.8859928682351,490.4065604985442,492.48435469808175,490.2708125360795,490.5535106109272,492.48435469808175,490.4938829764021,491.96220130731496
471,471,496.26045120393246,487.9675453409495,500.3049,499.2099369441144,497.1656041404935,492.48435469808175,496.5135167806913,497.71730199167655,492.48435469808175,497.4391462430876,493.1036809854549
472,472,487.9860952862998,489.1976461076736,489.2023,484.9223366040468,490.11753505235095,492.48435469808175,490.2432538685595,489.92526418880857,492.48435469808175,489.98178690866285,492.48221548821175
473,473,491.864438063022,501.65235983082255,488.85062,485.97175477775033,491.9872871002159,492.48435469808175,491.86719215214345,490.6768693531175,492.48435469808175,491.5175636475853,492.4733285594165
474,474,491.4388934852371,490.2024774995167,490.3875,493.3343403472429,490.4117587941423,492.48435469808175,490.3547305590116,490.5510517517123,492.48435469808175,490.4708638868877,492.00775633731627
475,475,488.8067078035647,489.4891698853828,489.86386,487.426941050121,489.4755633232968,492.48435469808175,489.7442937206801,488.7798649963729,492.48435469808175,489.12593786774266,491.9683849166455
476,476,496.1804345773499,487.0247675737799,499.72876,500.96470175725045,495.7136400298938,492.48435469808175,495.0350778603857,496.2303168409133,492.48435469808175,495.9855680754026,493.0627125805299
477,477,489.7654826962376,490.3085223450224,489.55417,489.6465499388155,490.0711462064786,492.48435469808175,489.9412565631793,490.13160746769967,492.48435469808175,490.1071182591413,491.8883974901984
478,478,490.3288740489445,489.7126670220817,490.2404,490.5247038851443,490.197962995532,492.48435469808175,490.5146651806205,490.10048167649234,492.48435469808175,490.1539002926655,491.9763343809501
479,479,498.92787350324994,497.19050295898296,498.27267,497.4292408760178,499.5466133079912,492.48435469808175,499.7377321540116,499.29582398265023,492.48435469808175,499.4427804778121,493.6464151790402
480,480,491.6509389828816,492.600888460923,489.85916,491.63256357742847,489.7720991075374,492.48435469808175,489.669241090876,489.67285255396746,492.48435469808175,489.7084898355144,492.1550836889336
481,481,489.5893791869024,488.8938429633981,490.13712,489.3378601118162,490.1558574307785,492.48435469808175,490.2696165386504,489.9571725473958,492.48435469808175,490.0267393570927,492.4755988952597
482,482,491.7115573879124,493.5206644851278,489.2865,491.9096818733124,489.8016209360531,492.48435469808175,489.8042993219396,489.6512449068412,492.48435469808175,489.7175854432212,492.16462883136205
483,483,491.4526501367125,491.0449556853421,491.20767,492.5967052630989,489.49375657821406,492.48435469808175,489.6059242748002,489.7435618501233,492.48435469808175,489.5518952928458,491.9833368555712
484,484,498.97473977936784,505.38561260632304,496.1858,497.7836880109852,494.8808799698141,492.48435469808175,494.2870102307585,495.352757260884,492.48435469808175,495.2516359656113,492.9631920142647
485,485,494.6656090376469,493.1850418823458,496.082,493.9936525367498,497.51239071138383,492.48435469808175,496.95219640744887,497.2148976251085,492.48435469808175,497.4367836707278,493.3406792431729
486,486,499.3361981859096,497.2740109593016,499.3528,497.7423577892039,499.4278101722632,492.48435469808175,499.7284090758783,499.2095248110758,492.48435469808175,499.3230533045463,493.6406271640694
487,487,503.8074717480449,503.3450282619692,501.6485,501.8790865211789,500.0509816407479,492.48435469808175,500.1767719061667,500.1995981170933,492.48435469808175,500.07231488479096,493.8065388101391
488,488,489.6395956399979,491.68064521789074,489.82608,487.51547409733786,490.6382326347997,492.48435469808175,490.6623214016704,490.99869765255823,492.48435469808175,490.8546672071624,492.004943527122
489,489,490.5705016732954,490.3728763620588,490.40076,491.2863689524145,490.0320877040826,492.48435469808175,489.9678001365113,490.2469068741144,492.48435469808175,490.1454829198386,491.9030683888943
490,490,489.2374904039482,490.3294550215165,489.92953,487.4992678995768,489.9651406483744,492.48435469808175,489.9791718376666,489.9218848231535,492.48435469808175,489.92829229676,491.943445567576
491,491,498.0018644557988,492.9024955706707,498.22516,501.9948400191549,497.364376027322,492.48435469808175,496.6718738664392,498.0113433808496,492.48435469808175,497.6640986933612,493.2584729926149
492,492,491.6688370471798,491.30331917460416,491.36887,492.4867450454451,490.35405432193977,492.48435469808175,490.6052429586773,490.626148812902,492.48435469808175,490.5184249651189,491.9238431396858
493,493,493.6004691815284,488.03880402462704,496.38867,495.4366518020957,497.0108180926048,492.48435469808175,496.3528530496959,497.5519903606214,492.48435469808175,497.258812611015,493.0992970415962
494,494,490.617780767144,489.5894573009756,492.9693,493.1959283934592,492.8178411802695,492.48435469808175,493.19302223949086,492.8017821834893,492.48435469808175,492.6594886543639,492.7443706964618
495,495,489.8067033892521,489.936073621863,489.5861,489.92323057135513,489.67097213359153,492.48435469808175,489.77116502238334,489.8152297584808,492.48435469808175,489.6930399947937,491.8698065374407
496,496,489.9078956752192,489.56787101792,489.694,490.04078186478176,489.3341198785624,492.48435469808175,489.5135449745055,489.3233422260646,492.48435469808175,489.2729163560812,491.8866276722094
497,497,490.29875787789007,489.3669554491654,490.36172,490.9920169516414,490.096454355951,492.48435469808175,490.09412303505854,490.2065381763254,492.48435469808175,490.1422521254344,491.940392364376
498,498,488.4465838551332,489.3411654237784,489.2023,486.4509843034074,490.1603039626784,492.48435469808175,490.2857907509909,490.10631570197023,492.48435469808175,490.0693384381114,492.48254271520926
499,499,499.70740416459824,502.3466938202352,497.08292,496.0004830874211,499.9402207898108,492.48435469808175,500.0664500366864,500.010483729371,492.48435469808175,499.9339769929263,493.7885132994292
500,500,489.8558306403865,490.0964174688333,490.11093,488.6671180619703,489.9289793405763,492.48435469808175,489.940560283414,489.9974694498778,492.48435469808175,489.9462870683857,491.8926337334376
501,501,490.6715592342032,489.7714713729781,489.9739,491.8515838350169,490.084730297825,492.48435469808175,490.2067296586981,490.1006598092709,492.48435469808175,490.0375604026855,492.4828574969756
502,502,490.1300111823769,490.2734703694995,490.38138,490.10297920664016,489.93458386231407,492.48435469808175,489.9056792976538,489.47873025815977,492.48435469808175,489.7626101756928,491.935756974038
503,503,492.786892227668,492.41971163500415,495.92545,494.78160473548087,496.0081631470459,492.48435469808175,495.5000820507069,496.3881217884371,492.48435469808175,496.37676805333626,492.8494414883709
504,504,488.3804926443695,490.0032608386424,489.288,486.8113065656973,489.563157723377,492.48435469808175,489.633875177578,489.6126386439265,492.48435469808175,489.54907081307454,491.8797229818237
